country,year,primary_energy_consumption,oil_production,gas_production,coal_production,renewables_consumption,solar_electricity,wind_electricity,hydro_electricity,nuclear_electricity
India,2010,6247.89013671875,479.6619873046875,474.2918701171875,2937.109130859375,376.9512023925781,0.1099999994039535,19.459999084472656,108.73999786376952,23.07999992370605
India,2011,6587.01025390625,498.7433471679688,429.3339538574219,2915.216796875,456.895263671875,0.8299999833106995,23.950000762939453,131.6999969482422,32.220001220703125
India,2012,6937.76806640625,494.8507690429688,372.6782531738281,2966.210693359375,429.0638122558594,2.0999999046325684,27.43000030517578,115.77999877929688,33.13999938964844
India,2013,7163.0615234375,490.8578796386719,310.6312866210937,2974.11669921875,481.4220886230469,3.430000066757202,30.01000022888184,131.97999572753906,33.310001373291016
India,2014,7652.73193359375,484.2956848144531,293.5521850585937,3133.7236328125,520.3690185546875,4.909999847412109,33.45000076293945,139.0,34.689998626708984
India,2015,7892.48974609375,478.8405151367188,281.42779541015625,3268.10302734375,499.72650146484375,7.090000152587891,32.7400016784668,133.47999572753906,38.310001373291016
India,2016,8262.8564453125,472.0089111328125,265.8231506347656,3301.8310546875,524.18505859375,12.199999809265137,43.45000076293945,128.5500030517578,37.900001525878906
India,2017,8571.6708984375,470.2848815917969,276.9332580566406,3329.7529296875,579.7371826171875,22.36000061035156,52.630001068115234,135.97999572753906,37.40999984741211
India,2018,9063.3603515625,459.9357604980469,274.91485595703125,3555.3447265625,659.3104858398438,37.45000076293945,60.310001373291016,139.9199981689453,39.04999923706055
India,2019,9281.5947265625,435.9764709472656,269.05523681640625,3498.87841796875,748.695068359375,37.45000076293945,63.310001373291016,162.2899932861328,45.15999984741211
India,2020,8792.2197265625,408.7776184082031,237.60626220703125,3497.0810546875,777.5651245117188,52.90999984741211,60.43000030517578,163.94000244140625,44.61000061035156
India,2021,9544.96875,395.4141845703125,285.3881225585937,3716.606201171875,822.0073852539062,65.58999633789062,68.08999633789062,160.57000732421875,43.91999816894531
India,2022,10059.4775390625,384.0568237304688,298.019287109375,4180.37548828125,942.5363159179688,95.91999816894533,70.05000305175781,175.08999633789062,46.18999862670898
India,2023,10827.859375,378.5846252441406,315.8548889160156,4674.38232421875,954.197998046875,115.41999816894533,82.11000061035156,149.42999267578125,48.20000076293945
India,2024,11336.056640625,382.46527099609375,323.53692626953125,5015.14892578125,1031.3695068359375,143.07000732421875,81.54000091552734,156.52999877929688,54.70000076293945
India,2025,,,,,,195.9900054931641,103.9800033569336,177.97000122070312,53.83000183105469
United Kingdom,1900,,0.0,0.0,1566.4566650390625,,,,,
United Kingdom,1901,,0.0,0.0,1523.788818359375,,,,,
United Kingdom,1902,,0.0,0.0,1579.773193359375,,,,,
United Kingdom,1903,,0.0,0.0,1602.3052978515625,,,,,
United Kingdom,1904,,0.0,0.0,1616.8748779296875,,,,,
United Kingdom,1905,,0.0,0.0,1642.6180419921875,,,,,
United Kingdom,1906,,0.0,0.0,1746.542236328125,,,,,
United Kingdom,1907,,0.0,0.0,1863.1531982421875,,,,,
United Kingdom,1908,,0.0,0.0,1819.3145751953125,,,,,
United Kingdom,1909,,0.0,0.0,1834.931640625,,,,,
United Kingdom,1910,,0.0,0.0,1839.511962890625,,,,,
United Kingdom,1911,,0.0,0.0,1891.4022216796875,,,,,
United Kingdom,1912,,0.0,0.0,1811.571044921875,,,,,
United Kingdom,1913,,0.0,0.0,1999.4892578125,,,,,
United Kingdom,1914,,0.0,0.0,1848.0770263671875,,,,,
United Kingdom,1915,,0.0,0.0,1761.3719482421875,,,,,
United Kingdom,1916,,0.0,0.0,1783.458984375,,,,,
United Kingdom,1917,,0.0,0.0,1728.6727294921875,,,,,
United Kingdom,1918,,0.0,0.0,1584.326171875,,,,,
United Kingdom,1919,,0.0,0.0,1598.3753662109375,,,,,
United Kingdom,1920,,0.0,0.0,1596.656982421875,,,,,
United Kingdom,1921,,0.0,0.0,1135.594482421875,,,,,
United Kingdom,1922,,0.0,0.0,1736.2998046875,,,,,
United Kingdom,1923,,0.0,0.0,1919.897705078125,,,,,
United Kingdom,1924,,0.0,0.0,1856.2724609375,,,,,
United Kingdom,1925,,0.0,0.0,1699.58154296875,,,,,
United Kingdom,1926,,0.0,0.0,873.51416015625,,,,,
United Kingdom,1927,,0.0,0.0,1747.6856689453125,,,,,
United Kingdom,1928,,0.0,0.0,1651.81298828125,,,,,
United Kingdom,1929,,0.0,0.0,1793.982177734375,,,,,
United Kingdom,1930,,0.0,0.0,1696.41162109375,,,,,
United Kingdom,1931,,0.0,0.0,1526.5205078125,,,,,
United Kingdom,1932,,0.0,0.0,1452.0091552734375,,,,,
United Kingdom,1933,,0.0,0.0,1440.72607421875,,,,,
United Kingdom,1934,,0.0,0.0,1535.434814453125,,,,,
United Kingdom,1935,,0.0,0.0,1545.9921875,,,,,
United Kingdom,1936,,0.0,0.0,1589.0914306640625,,,,,
United Kingdom,1937,,0.0,0.0,1672.2843017578125,,,,,
United Kingdom,1938,,0.0,0.0,1579.068115234375,,,,,
United Kingdom,1939,,0.046519998461008,0.0,1609.288818359375,,,,,
United Kingdom,1940,,0.1977100074291229,0.0,1560.3221435546875,,,,,
United Kingdom,1941,,0.3605299890041351,0.0,1435.419921875,,,,,
United Kingdom,1942,,0.9652900099754332,0.0,1425.7320556640625,,,,,
United Kingdom,1943,,1.3374500274658203,0.0,1384.0020751953125,,,,,
United Kingdom,1944,,1.116479992866516,0.0,1340.9644775390625,,,,,
United Kingdom,1945,,0.8489900231361389,0.0,1271.5264892578125,,,,,
United Kingdom,1946,,0.6512799859046936,0.0,1322.2938232421875,,,,,
United Kingdom,1947,,0.5466099977493286,0.0,1373.650146484375,,,,,
United Kingdom,1948,,0.5117200016975403,0.0,1456.9935302734375,,,,,
United Kingdom,1949,,0.5349799990653992,0.0,1496.7242431640625,,,,,
United Kingdom,1950,,0.5349799990653992,0.0107732564210891,1504.7142333984375,,,,,
United Kingdom,1951,,0.5233500003814697,0.0,1550.538330078125,,,,,
United Kingdom,1952,,0.6512799859046936,0.0,1575.5694580078125,,,,,
United Kingdom,1953,,0.6396499872207642,0.0969593077898025,1559.6854248046875,,,,,
United Kingdom,1954,,0.6861699819564819,0.0,1558.87060546875,,,,,
United Kingdom,1955,,0.6280199885368347,0.3231976926326751,1541.726806640625,,,,,
United Kingdom,1956,,0.767579972743988,0.1723721027374267,1544.37646484375,,,,,
United Kingdom,1957,,0.953660011291504,0.3124244511127472,1555.6595458984375,,,,,
United Kingdom,1958,,0.930400013923645,0.5171163082122803,1501.3525390625,,,,,
United Kingdom,1959,,0.9652900099754332,0.6679419279098511,1433.7630615234375,,,,,
United Kingdom,1960,,1.0001800060272217,0.8510872721672058,1346.7978515625,,,,,
United Kingdom,1961,,1.2327799797058103,0.8834070563316345,1326.3333740234375,,,,,
United Kingdom,1962,,1.2909300327301023,1.2820175886154177,1373.4515380859375,,,,,
United Kingdom,1963,,1.430490016937256,1.7129478454589844,1362.031494140625,,,,,
United Kingdom,1964,,1.4770100116729736,1.91763973236084,1346.8936767578125,,,,,
United Kingdom,1965,2316.224609375,0.9769200086593628,2.0361454486846924,1304.266845703125,12.811110496520996,0.0,0.0,4.611999988555908,15.135000228881836
United Kingdom,1966,2327.5,0.907140016555786,1.982279181480408,1214.5013427734375,12.599998474121094,0.0,0.0,4.535999774932861,20.21699905395508
United Kingdom,1967,2328.214111328125,1.0350700616836548,7.002616882324219,1197.453369140625,13.56944465637207,0.0,0.0,4.885000228881836,23.277000427246094
United Kingdom,1968,2411.42431640625,0.9769200086593628,23.690391540527344,1141.4140625,10.33888816833496,0.0,0.0,3.721999883651733,26.190000534057617
United Kingdom,1969,2498.730224609375,0.9885500073432922,56.57036972045898,1047.321533203125,9.04444408416748,0.0,0.0,3.25600004196167,29.125
United Kingdom,1970,2551.04296875,1.8142800331115725,109.49644470214844,1007.1936645507812,12.599998474121094,0.0,0.0,4.535999774932861,26.011999130249023
United Kingdom,1971,2503.849609375,2.465559959411621,181.9629821777344,1006.8855590820312,9.369443893432615,0.0,0.0,3.372999906539917,27.54800033569336
United Kingdom,1972,2540.698486328125,3.872790098190308,262.5588684082031,834.1189575195312,9.369443893432615,0.0,0.0,3.372999906539917,29.37800025939941
United Kingdom,1973,2667.083251953125,4.32636022567749,285.0745544433594,903.6185913085938,10.661110877990724,0.0,0.0,3.838000059127808,27.996999740600582
United Kingdom,1974,2533.17919921875,4.76830005645752,343.8060607910156,756.177490234375,11.30833339691162,0.0,0.0,4.071000099182129,33.617000579833984
United Kingdom,1975,2388.249267578125,18.23583984375,358.0062866210937,880.9906616210938,10.661110877990724,0.0,0.0,3.838000059127808,30.33799934387207
United Kingdom,1976,2437.3583984375,141.5254669189453,379.1263732910156,847.565673828125,12.599998474121094,0.0,0.0,4.535999774932861,36.15499877929688
United Kingdom,1977,2482.948486328125,445.0219421386719,396.1294250488281,836.3098754882812,10.983332633972168,0.0,0.0,3.953999996185303,40.02099990844727
United Kingdom,1978,2497.19287109375,628.0897827148438,379.3357238769531,846.0799560546875,11.30833339691162,0.0,0.0,4.071000099182129,37.2239990234375
United Kingdom,1979,2614.038818359375,905.4419555664062,383.0456848144531,837.8092651367188,11.952776908874512,0.0,0.0,4.302999973297119,38.30799865722656
United Kingdom,1980,2381.12548828125,935.8312377929688,364.1469421386719,971.1285400390624,10.983332633972168,0.0,0.0,3.953999996185303,37.02299880981445
United Kingdom,1981,2315.191650390625,1040.6524658203125,363.3328247070313,907.2330322265624,12.274999618530272,0.0,0.0,4.419000148773193,37.96900177001953
United Kingdom,1982,2285.169189453125,1200.43701171875,369.2873840332031,884.6824951171875,12.599998474121094,0.0,0.0,4.535999774932861,43.97200012207031
United Kingdom,1983,2294.408935546875,1336.9847412109375,380.7778015136719,845.4544677734375,12.599998474121094,0.0,0.0,4.535999774932861,49.928001403808594
United Kingdom,1984,2293.41650390625,1466.135986328125,372.2413940429688,357.261962890625,12.60280418395996,0.0010101010557264,0.0,4.535999774932861,53.979000091552734
United Kingdom,1985,2390.726318359375,1484.115966796875,415.3189392089844,657.932373046875,10.9866943359375,0.0010101010557264,0.0,3.954200029373169,61.095001220703125
United Kingdom,1986,2457.055419921875,1477.8009033203125,436.64837646484375,762.8349609375,13.248083114624023,0.0010101010557264,0.0,4.76830005645752,59.07899856567383
United Kingdom,1987,2452.935791015625,1434.5721435546875,457.1404113769531,734.8880615234375,11.629999160766602,0.0,0.0,4.186800003051758,55.23799896240234
United Kingdom,1988,2485.687255859375,1331.158203125,440.23040771484375,736.2139282226562,13.571139335632324,0.0010101010557264,0.0,4.884600162506104,63.45600128173828
United Kingdom,1989,2488.6923828125,1066.5872802734375,431.1124877929688,708.0576782226562,13.27027702331543,0.0,0.0089999996125698,4.76830005645752,71.73400115966797
United Kingdom,1990,2508.393310546875,1065.3544921875,476.0391540527344,656.43212890625,16.101318359375,0.0,0.0099999997764825,5.119999885559082,65.75
United Kingdom,1991,2561.216552734375,1061.3538818359375,530.025634765625,669.3646850585938,14.773853302001951,0.0,0.0099999997764825,4.539999961853027,70.54000091552734
United Kingdom,1992,2545.327392578125,1096.13916015625,538.9923706054688,599.1077880859375,17.871597290039062,0.0,0.0299999993294477,5.349999904632568,76.80999755859375
United Kingdom,1993,2574.72509765625,1165.1981201171875,633.6954345703125,483.66845703125,16.299583435058594,0.0,0.2199999988079071,4.300000190734863,89.3499984741211
United Kingdom,1994,2543.822998046875,1471.6834716796875,676.5403442382812,345.45751953125,19.91531181335449,0.0,0.3400000035762787,5.119999885559082,88.27999877929688
United Kingdom,1995,2552.54541015625,1510.667236328125,740.4534301757812,380.8941345214844,19.14110946655273,0.0,0.3899999856948852,4.650000095367432,88.95999908447266
United Kingdom,1996,2676.294921875,1508.8878173828125,880.6077270507812,362.1046447753906,16.428152084350586,0.0,0.4900000095367431,3.400000095367432,94.66999816894533
United Kingdom,1997,2629.998779296875,1487.279296875,898.5086669921875,352.4288024902344,20.65740394592285,0.0,0.6700000166893005,4.400000095367432,98.1500015258789
United Kingdom,1998,2651.6181640625,1542.521728515625,943.97314453125,299.5555725097656,24.946081161499023,0.0,0.8799999952316284,5.119999885559082,99.48999786376952
United Kingdom,1999,2639.21923828125,1594.4613037109375,1037.366943359375,270.0400390625,27.900928497314453,0.0,0.8500000238418579,5.340000152587891,95.12999725341795
United Kingdom,2000,2664.1162109375,1468.2294921875,1134.5904541015625,227.38368225097656,28.88825035095215,0.0,0.9399999976158142,5.090000152587891,85.05999755859375
United Kingdom,2001,2691.80615234375,1356.9696044921875,1108.13671875,232.2367401123047,28.01570701599121,0.0,0.959999978542328,4.050000190734863,90.08999633789062
United Kingdom,2002,2630.840087890625,1348.4317626953125,1084.864501953125,218.732162475586,32.46733093261719,0.0,1.25,4.789999961853027,87.8499984741211
United Kingdom,2003,2668.734375,1233.628173828125,1078.06103515625,205.10464477539065,31.79527473449707,0.0,1.2899999618530271,3.2300000190734863,88.69000244140625
United Kingdom,2004,2690.65185546875,1109.19970703125,1009.1314086914062,172.2869110107422,41.57822799682617,0.0,1.940000057220459,4.840000152587891,80.0
United Kingdom,2005,2712.682373046875,985.306640625,923.3902587890624,140.4687957763672,50.33787536621094,0.0099999997764825,2.900000095367432,4.920000076293945,81.62000274658203
United Kingdom,2006,2678.33740234375,890.6002807617188,837.4841918945312,126.1509017944336,54.69097137451172,0.0099999997764825,4.21999979019165,4.590000152587891,75.44999694824219
United Kingdom,2007,2604.1923828125,890.5682983398438,754.9284057617188,118.1812515258789,60.73181915283203,0.0099999997764825,5.269999980926514,5.079999923706055,63.02999877929688
United Kingdom,2008,2558.816162109375,834.9041137695312,727.7056274414062,124.90552520751952,71.73001861572266,0.0199999995529651,7.130000114440918,5.139999866485596,52.4900016784668
United Kingdom,2009,2422.8115234375,793.1489868164062,612.0574951171875,121.9608154296875,72.2067642211914,0.0199999995529651,9.279999732971191,5.230000019073486,69.0999984741211
United Kingdom,2010,2475.146484375,732.2435302734375,579.0093383789062,126.23108673095705,75.11563873291016,0.0399999991059303,10.289999961853027,3.5899999141693115,62.13999938964844
United Kingdom,2011,2332.1884765625,604.4392700195312,460.82525634765625,127.4113998413086,99.17977142333984,0.2399999946355819,15.960000038146973,5.690000057220459,68.9800033569336
United Kingdom,2012,2375.14599609375,518.2423706054688,391.9238586425781,116.92457580566406,115.1930694580078,1.350000023841858,19.84000015258789,5.309999942779541,70.41000366210938
United Kingdom,2013,2388.47314453125,472.7174987792969,369.8038024902344,88.0929183959961,158.21852111816406,2.009999990463257,28.39999961853028,4.699999809265137,70.61000061035156
United Kingdom,2014,2255.70751953125,464.3617248535156,374.3151550292969,80.53345489501953,190.8453521728516,4.050000190734863,31.950000762939453,5.889999866485596,63.75
United Kingdom,2015,2279.46728515625,526.6962890625,406.61181640625,59.48622131347656,239.2272491455078,7.53000020980835,40.27000045776367,6.300000190734863,70.33999633789062
United Kingdom,2016,2246.921875,551.7804565429688,417.3819580078125,31.711803436279297,237.9273834228516,10.40999984741211,37.15999984741211,5.369999885559082,71.7300033569336
United Kingdom,2017,2251.04296875,542.3107299804688,418.8464660644531,22.859071731567383,277.95916748046875,11.460000038146973,49.650001525878906,5.880000114440918,70.33999633789062
United Kingdom,2018,2246.42431640625,591.6226806640625,405.5269775390625,21.001686096191406,311.5966796875,12.670000076293944,56.90999984741211,5.440000057220459,65.05999755859375
United Kingdom,2019,2192.984619140625,602.6399536132812,392.90911865234375,19.717851638793945,341.0111999511719,12.420000076293944,63.84000015258789,5.929999828338623,56.18000030517578
United Kingdom,2020,1982.8426513671875,569.6985473632812,395.7142028808594,12.792069435119627,374.2622680664063,12.550000190734863,75.62000274658203,6.880000114440918,50.2400016784668
United Kingdom,2021,1990.96728515625,475.2449340820313,327.8641357421875,8.133556365966797,344.9913024902344,12.130000114440918,64.93000030517578,5.420000076293945,46.09999847412109
United Kingdom,2022,2009.94384765625,439.05810546875,381.1819763183594,4.99368953704834,379.6294250488281,13.34000015258789,80.20999908447266,5.659999847412109,47.400001525878906
United Kingdom,2023,1929.626220703125,388.97509765625,344.89678955078125,3.954083681106568,381.35400390625,13.880000114440918,82.1500015258789,5.539999961853027,40.59999847412109
United Kingdom,2024,1936.9595947265625,353.5362243652344,307.186279296875,0.8324427604675293,408.14697265625,14.789999961853027,83.27999877929688,5.760000228881836,40.59000015258789
United Kingdom,2025,,,,,,19.31999969482422,85.83999633789062,5.550000190734863,36.380001068115234
United States,1900,,98.64566040039062,73.84042358398438,1829.3948974609373,,,,,
United States,1901,,107.60076141357422,81.82806396484375,1989.593017578125,,,,,
United States,1902,,137.64105224609375,89.81570434570312,2075.748779296875,,,,,
United States,1903,,155.78384399414062,97.8033447265625,2424.118408203125,,,,,
United States,1904,,181.5559234619141,105.79098510742188,2386.5439453125,,,,,
United States,1905,,208.89805603027344,113.77862548828124,2664.02685546875,,,,,
United States,1906,,196.15158081054688,121.76626586914062,2809.427001953125,,,,,
United States,1907,,257.5579833984375,129.75390625,3258.53369140625,,,,,
United States,1908,,276.84051513671875,137.74154663085938,2820.86767578125,,,,,
United States,1909,,284.0394897460937,145.72918701171875,3125.927490234375,,,,,
United States,1910,,324.9538269042969,153.71682739257812,3402.5654296875,,,,,
United States,1911,,341.840576171875,162.00318908691406,3367.1220703125,,,,,
United States,1912,,345.7017517089844,170.28956604003906,3625.544677734375,,,,,
United States,1913,,385.25537109375,178.575927734375,3866.31298828125,,,,,
United States,1914,,412.1090393066406,186.8622894287109,3483.49462890625,,,,,
United States,1915,,435.8923950195313,195.148666381836,3605.5947265625,,,,,
United States,1916,,466.3630065917969,203.43502807617188,4002.216796875,,,,,
United States,1917,,519.977294921875,211.72140502929688,4418.01123046875,,,,,
United States,1918,,551.9249267578125,220.0077667236328,4600.6416015625,,,,,
United States,1919,,605.911376953125,228.2941436767578,3757.724609375,,,,,
United States,1920,,722.4788818359375,236.5805053710937,4465.32861328125,,,,,
United States,1921,,752.6703491210938,244.8668670654297,3435.12255859375,,,,,
United States,1922,,888.7064208984375,253.1532440185547,3235.390869140625,,,,,
United States,1923,,1167.314697265625,296.52301025390625,4462.8837890625,,,,,
United States,1924,,1140.0191650390625,339.8927917480469,3877.536865234375,,,,,
United States,1925,,1216.75390625,383.2625732421875,3947.780517578125,,,,,
United States,1926,,1238.2926025390625,426.6323547363281,4462.203125,,,,,
United States,1927,,1436.1422119140625,470.0021362304688,4055.56884765625,,,,,
United States,1928,,1437.375,513.3719482421875,3907.91796875,,,,,
United States,1929,,1606.1495361328125,536.5224609375,4129.90283203125,,,,,
United States,1930,,1431.8507080078125,559.6730346679688,3642.1298828125,,,,,
United States,1931,,1357.0233154296875,582.8235473632812,2996.499267578125,,,,,
United States,1932,,1251.911376953125,605.9740600585938,2439.103515625,,,,,
United States,1933,,1425.0936279296875,629.1246337890625,2599.24169921875,,,,,
United States,1934,,1429.6875,652.275146484375,2825.5634765625,,,,,
United States,1935,,1566.270263671875,675.4257202148438,2882.29345703125,,,,,
United States,1936,,1728.2877197265625,698.5762329101562,3351.75,,,,,
United States,1937,,2010.419921875,721.7267456054688,3376.99560546875,,,,,
United States,1938,,1908.564453125,783.131591796875,2679.772705078125,,,,,
United States,1939,,1988.1019287109373,844.5364990234375,3030.5078125,,,,,
United States,1940,,2126.81298828125,905.9413452148438,3477.546630859375,,,,,
United States,1941,,2203.83837890625,967.34619140625,3872.600341796875,,,,,
United States,1942,,2179.345703125,1028.7509765625,4364.57421875,,,,,
United States,1943,,2365.635009765625,1090.1558837890625,4417.3203125,,,,,
United States,1944,,2637.114013671875,1151.560791015625,4637.3115234375,,,,,
United States,1945,,2693.298583984375,1212.965576171875,4293.3154296875,,,,,
United States,1946,,2725.176513671875,1274.3704833984375,4052.807861328125,,,,,
United States,1947,,2918.57177734375,1406.01318359375,4687.86474609375,,,,,
United States,1948,,3175.0712890625,1579.69091796875,4478.1474609375,,,,,
United States,1949,,2894.927978515625,1663.1651611328125,3283.711181640625,,,,,
United States,1950,,3101.81396484375,1927.675048828125,3827.293212890625,,,,,
United States,1951,,3532.658935546875,2288.229736328125,3938.854248046875,,,,,
United States,1952,,3598.86865234375,2458.840576171875,3468.00634765625,,,,,
United States,1953,,3704.56201171875,2576.677490234375,3337.26611328125,,,,,
United States,1954,,3638.39892578125,2682.843505859375,2876.268310546875,,,,,
United States,1955,,3904.70263671875,2885.986083984375,3353.9404296875,,,,,
United States,1956,,4113.5078125,3093.72314453125,3615.84912109375,,,,,
United States,1957,,4112.90283203125,3277.229736328125,3534.164306640625,,,,,
United States,1958,,3849.006591796875,3384.631103515625,2946.533203125,,,,,
United States,1959,,4046.414306640625,3696.399169921875,2955.26904296875,,,,,
United States,1960,,4046.94921875,3918.86328125,2967.376220703125,,,,,
United States,1961,,4120.5439453125,4044.990234375,2875.1416015625,,,,,
United States,1962,,4206.09423828125,4234.93359375,3002.470703125,,,,,
United States,1963,,4326.37158203125,4500.66845703125,3257.848876953125,,,,,
United States,1964,,4379.962890625,4755.4580078125,3442.7861328125,,,,,
United States,1965,14439.7001953125,4974.08642578125,4921.9833984375,3597.984375,594.3690185546875,0.0,0.0,198.97409057617188,3.849156856536865
United States,1966,15247.3642578125,5286.28662109375,5280.0888671875,3739.199951171875,599.3240356445312,0.0,0.0,199.93690490722656,5.810430526733398
United States,1967,15778.5390625,5631.49755859375,5575.89501953125,3866.382080078125,675.1488037109375,0.0,0.0,227.22080993652344,8.058119773864746
United States,1968,16719.38671875,5848.49853515625,5929.09130859375,3813.438232421875,682.344482421875,0.0,0.0,228.1547088623047,13.187809944152832
United States,1969,17583.423828125,5947.0205078125,6351.32763671875,3911.757080078125,761.89990234375,0.0,0.0,256.0285339355469,14.660882949829102
United States,1970,18205.83984375,6204.4873046875,5714.623046875,4201.81689453125,754.8826293945312,0.0,0.0,253.49237060546875,22.952051162719727
United States,1971,18589.009765625,6116.076171875,5876.60595703125,3810.7822265625,808.0873413085938,0.0,0.0,272.2539978027344,40.11004638671875
United States,1972,19514.08203125,6139.3359375,5857.55029296875,4096.94775390625,832.5640869140625,0.0,0.0,278.7159729003906,56.93803787231445
United States,1973,20339.794921875,5985.40625,5852.22314453125,4075.425537109375,835.2808227539062,0.0,0.0,278.21270751953125,87.87311553955078
United States,1974,19842.607421875,5715.05517578125,5594.4716796875,4152.22216796875,917.3317260742188,0.0,0.0,307.2846374511719,119.9744644165039
United States,1975,19319.48046875,5463.43017578125,5180.41455078125,4458.6728515625,912.328857421875,0.0,0.0,306.2148132324219,181.58428955078125
United States,1976,20376.5078125,5326.30517578125,5138.2060546875,4669.1279296875,875.5771484375,0.0,0.0,289.82244873046875,201.1616058349609
United States,1977,20895.646484375,5382.40771484375,5160.626953125,4757.18896484375,700.9315795898438,0.0,0.0,225.8572540283203,264.0876770019531
United States,1978,21359.291015625,5631.31201171875,5139.49853515625,4510.97119140625,872.4782104492188,0.0,0.0,286.3285217285156,290.9505920410156
United States,1979,21584.400390625,5547.4091796875,5295.4169921875,5335.7197265625,874.7523803710938,0.0,0.0,285.9353332519531,268.58380126953125
United States,1980,20751.95703125,5584.64892578125,5250.90771484375,5455.2890625,866.6395263671875,0.0,0.0,282.0021057128906,264.3321838378906
United States,1981,20138.09375,5568.40576171875,5195.92724609375,5116.41552734375,825.85986328125,0.0,0.0,266.509765625,287.0247497558594
United States,1982,19318.140625,5590.81103515625,4831.8984375,5189.36083984375,958.9859619140624,0.0,0.0,315.529296875,297.6560363769531
United States,1983,19250.53125,5616.85546875,4376.73828125,4801.77490234375,1033.9263916015625,0.003000000026077,0.0026949495077133,338.6776428222656,309.1338195800781
United States,1984,20235.689453125,5770.06884765625,4749.84375,5490.17529296875,1021.2328491210938,0.0053010103292763,0.0065555553883314,327.5872497558594,344.8774108886719
United States,1985,20184.24609375,5799.94091796875,4478.81201171875,5380.46484375,911.5025634765624,0.0107373734936118,0.0058202021755278,287.182373046875,403.8849792480469
United States,1986,20371.607421875,5609.49169921875,4362.8671875,5431.77734375,945.92431640625,0.0141737377271056,0.0042313132435083,296.9749755859375,435.82952880859375
United States,1987,21055.265625,5434.2373046875,4519.8115234375,5607.63623046875,842.8416137695312,0.0106030302122235,0.0035767676308751,255.4102020263672,479.2319946289063
United States,1988,22014.583984375,5338.890625,4641.87548828125,5773.7216796875,766.9111328125,0.0091858590021729,0.0008797979680821,228.3846435546875,554.70849609375
United States,1989,22546.82421875,4989.65478515625,4707.4677734375,5947.0478515625,922.4214477539062,0.2531323134899139,2.1333768367767334,274.72418212890625,557.2155151367188
United States,1990,22609.1953125,4845.2587890625,4833.779296875,6260.927734375,1017.0388793945312,0.3707949519157409,2.816767692565918,292.2809143066406,607.2228393554688
United States,1991,22579.71875,4918.28857421875,4808.08349609375,6023.95947265625,1016.3491821289062,0.4782528877258301,2.9807586669921875,287.3260192871094,644.8053588867188
United States,1992,22913.111328125,4803.560546875,4846.689453125,6040.0263671875,932.235107421875,0.4088444709777832,2.916689872741699,251.42567443847656,651.3434448242188
United States,1993,23396.38671875,4617.185546875,4901.79931640625,5661.80224609375,1020.3499755859376,0.4751618802547455,3.036188840866089,279.2509460449219,642.4118041992188
United States,1994,23824.130859375,4506.61767578125,5103.30859375,6181.44873046875,967.663818359375,0.5018727779388428,3.48192834854126,259.34130859375,674.147216796875
United States,1995,24343.41796875,4460.72998046875,5033.20849609375,6161.255859375,1103.45263671875,0.5144715905189514,3.1962151527404785,311.2198181152344,708.8443603515625
United States,1996,25165.373046875,4443.333984375,5102.32080078125,6345.17919921875,1200.7684326171875,0.541341245174408,3.2667362689971924,347.5494689941406,710.2406005859375
United States,1997,25354.095703125,4418.8193359375,5115.39892578125,6489.80615234375,1233.31103515625,0.5326957106590271,3.3212475776672363,355.9731140136719,661.730712890625
United States,1998,25513.36328125,4281.3466796875,5173.2802734375,6694.603515625,1140.7471923828125,0.5246593356132507,3.05625867843628,322.0892639160156,709.1600952148438
United States,1999,25965.076171875,4101.0400390625,5101.38037109375,6485.7568359375,1133.5216064453125,0.5183420777320862,4.533331394195557,316.6051940917969,766.5833129882812
United States,2000,26546.236328125,4042.373291015625,5186.0029296875,6329.9580078125,1019.8790283203124,0.4900000095367431,5.590000152587891,270.0299987792969,753.8900146484375
United States,2001,25918.357421875,4006.664794921875,5318.9501953125,6555.9208984375,849.3164672851562,0.5400000214576721,6.739999771118164,208.13999938964844,768.8300170898438
United States,2002,26297.26953125,3976.3623046875,5112.28759765625,6329.052734375,1008.915283203125,0.550000011920929,10.350000381469728,255.58999633789065,780.0599975585938
United States,2003,26383.083984375,3867.63330078125,5178.55810546875,6151.26220703125,1054.697509765625,0.5299999713897705,11.1899995803833,267.2699890136719,763.72998046875
United States,2004,26899.1171875,3783.905029296875,5031.10107421875,6362.42529296875,1057.395263671875,0.5799999833106995,14.140000343322754,259.92999267578125,788.530029296875
United States,2005,26912.564453125,3593.53369140625,4894.408203125,6455.16259765625,1087.4224853515625,0.550000011920929,17.809999465942383,263.760009765625,781.989990234375
United States,2006,26699.962890625,3541.373046875,5017.240234375,6623.41796875,1197.585205078125,0.5099999904632568,26.59000015258789,282.69000244140625,787.219970703125
United States,2007,27066.7109375,3546.876708984375,5218.88916015625,6540.7890625,1139.0406494140625,0.6100000143051147,34.45000076293945,240.6100006103516,806.4199829101562
United States,2008,26407.25,3514.84375,5460.67431640625,6640.64013671875,1271.33984375,0.8600000143051147,55.36000061035156,248.5399932861328,806.2100219726562
United States,2009,25110.52734375,3751.68017578125,5575.8251953125,6020.42236328125,1400.78125,0.8899999856948853,73.88999938964844,268.82000732421875,798.8499755859375
United States,2010,25953.546875,3874.47802734375,5751.57421875,6135.828125,1458.154296875,1.2100000381469729,94.6500015258789,254.6999969482422,806.969970703125
